20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
DUSP2	9200.85140071551	8425.69756119813	31768.440643162	23002.3060370954	33324.5748620192	12549.9731239	35980.1391561756	2855.02091107245	25783.8300991974	9886.35275314114	10376.895584754	13074.2562780723	30056.4879295806
EAF2	340.480704240381	392.363864198801	22.8863551803225	100.59182981117	48.8988626001749	231.50532324192	16.4239304918962	1040.18923672535	154.042290539806	842.379603924136	431.287200921686	506.946208049712	116.937732494158
EBI3	884.659402058101	660.690119715401	4983.77629712452	2254.54899292374	2796.12587050091	973.713376725673	2874.18783608184	2113.37541298428	2415.70366609533	1194.75296186484	1737.70186150983	486.296668006954	2136.29529213209
EFNA5	34.4416897352987	0	14.1677436830568	21.2257989509807	17.7814045818818	17.884531409247	9.38510313822642	0	0	14.9240481010182	2.68994096208952	7.22733901496534	20.944071491491
EGR2	1430.80619643212	926.484995462976	1557.36197869909	1629.77221510574	1689.23343527877	1814.28635296028	2008.41207158045	501.239224343484	1988.3030911872	1040.53779815432	1067.90656194954	1541.48816419189	1662.4356746371
ELANE	0	2.53137976902452	17.4372229945314	17.534355655158	4.44535114547045	4.96792539145751	19.9433441687312	0	0	7.46202405050908	6.27652891154221	1.03247700213791	15.7080536186183
EPHA1	77.7398139739599	10.1255190760981	27.2456609289554	29.5315463665819	23.3380935137199	1.98717015658301	11.731378922783	43.9959193781115	65.8909219650035	33.9936651189858	21.5195276967161	23.7469710491718	21.8167411369698
EPN2	631.758994573193	155.047010852752	216.875460994485	49.8344844936069	162.255316809671	212.627206754382	252.224646839835	40.8533537082464	149.590201217846	187.379715046117	259.130979347957	168.293751348479	240.856822152147
ETS1	10583.4392315182	23353.876904078	15641.1890260947	15921.1949348835	20300.8073435772	26277.3445655754	25304.584336443	13407.7564304795	16955.3369737513	16567.3516196969	19538.8345016309	22018.604547593	22153.5916201246
ETV3	224.363007418517	309.461176763248	500.230334655621	185.495025615092	450.091803478883	251.37702480775	570.145015647255	120.988778289807	323.221684774274	276.924003652226	279.75386005731	228.177417472477	517.493099768924
FASLG	432.981242386612	1353.65533148586	3278.19792297191	2710.44223995784	2898.36894684673	1921.59354141577	3670.74846493881	6470.54271425225	1667.7526600061	1285.12636425434	1148.60479081222	1182.1861674479	4146.92615531523
FBXL8	9.84048278151392	25.9466426325014	1.08982643715822	39.6830154300944	27.7834446591903	7.94868062633202	48.0986535834104	9.42769700959531	30.274207389326	40.626575386105	78.008287900596	17.5521090363444	49.7421697922912
FCER2	2339.08275716586	6482.86358847181	13.0779172458986	2554.47876070933	7.77936450457329	3918.69954878169	90.3316177054293	4339.88319008371	3485.98593909444	1998.99333175304	3906.69092394134	3576.50033540571	111.701714621286
FCGR2A	791.174815633719	660.057274773145	4106.46601521216	3492.10535784831	3542.94486293995	1151.56510573985	2651.29163654897	3903.06656197246	1617.88925960015	1508.98708576961	1303.72471962605	817.721785693221	2864.97444610688
FCGR2B	2819.29831690374	7191.64992379867	5013.20161092779	5320.29265010452	3610.73646790837	5113.98239796636	2808.49211411426	13717.2991489612	4099.48384766049	10398.7450712761	6238.86973807295	7026.00599954845	5224.67316748154
FCGR3A	194.841559073976	246.176682537635	650.626382983455	939.472318786886	594.565715706673	147.050591587142	550.201671478524	339.397092345431	280.481627283461	142.607570743062	199.055631194624	101.182746209515	690.281689573726
FCNB	77.7398139739599	518.300007707771	829.357918677402	2054.28819412535	905.740295889604	813.746179120741	653.437805999015	883.060953232094	661.580473243211	64.670875104412	274.373978133131	492.491530019781	1048.07624422003
FES	202.713945299187	177.829428773973	747.620935890536	1220.94487009337	1196.91079591792	443.13894491801	547.855395693968	197.981637201502	305.413327486435	201.474649363745	208.918748055619	260.184204538752	1066.40230677509
FFAR2	0	5.69560448030518	47.9523632349615	57.2173710852524	17.7814045818818	11.923020939498	0	1.57128283493255	0	0	17.9329397472634	4.12990800855162	25.307419718885
FLT3LG	205.666090133641	510.073023458442	244.12112192344	377.450076997875	271.166419873697	435.190264291678	343.729402437543	196.410354366569	235.070316199472	209.765787197644	275.270625120494	346.912272718336	423.244778057215
FLVCR2	254.86850404121	82.9026874355532	989.562404939659	473.427602689266	564.559595474747	181.826069327345	699.190183797869	26.7118081938534	212.809869589674	186.550601262727	231.334922739698	198.235584410478	528.837805160149
FOSB	21318.4218978717	11019.0961345638	38283.4230844938	44056.4528748204	37956.6307555994	20100.2261338371	56892.4952239286	6346.41137029258	28450.6316030513	16315.3010295464	17485.5129005692	25285.3617823573	55554.14963118
FOXP3	77.7398139739599	224.02710955867	49.0421896721197	107.051855578859	281.168459951006	371.600819281022	317.92036880742	67.5651619020997	220.823630369201	360.664495774605	307.549916665568	258.119250534476	241.729491797626
FPR1	0	0	18.5270494316897	7.38288659164547	0	0	0	0	0	4.14556891694949	1.79329397472634	7.22733901496534	0
FRK	2252.48650868854	139.225887296349	221.234766743118	131.969097825663	80.0163206184681	176.858143935887	368.365298175387	443.10175945098	73.904682744531	273.607548518666	327.276150387558	159.001458329237	132.645786112777
FRMD8	3865.34163657867	966.354226825112	2809.57255499388	1361.21971533463	2064.86560707102	1187.33416855835	2387.33561078635	91.134404426088	1492.34034072089	654.999888878019	1347.66042200685	958.138657983976	2097.02515808554
FZD2	40.3459794042071	20.2510381521962	80.6471563497079	1.84572164791137	45.5648492410721	28.8139672704536	26.982171522401	6.28513133973021	6.23292505074358	10.7784791840687	26.002762633532	30.9743100641372	32.2887768827154
FZD3	195.825607352127	94.9267413384197	51.2218425464361	120.894767938195	44.4535114547045	61.6022748540732	98.5435829513775	102.133384270616	31.1646252537179	40.626575386105	72.6284059764169	111.507516230894	17.4533929095759
GAL3ST4	52.1545587420238	15.1882786141471	21.7965287431643	36.9144329582273	0	27.8203821921621	0	0	35.6167145756776	11.6075929674586	0.896646987363172	18.5845860384823	17.4533929095759
GFI1	55.1067035764779	232.886938750256	579.78766456817	658.922628304358	770.157085952755	333.844586305945	1141.46316918679	311.114001316645	384.660517417318	204.791104497305	342.519149172732	219.917601455374	865.688288314963
GIPR	28.5374000663904	13.9225887296349	19.6168758688479	0	12.2247156500437	19.8717015658301	36.3672746606274	0	0	17.4113894511878	22.4161746840793	11.357247023517	10.4720357457455
GNG7	86.5962484773225	3.79706965353679	39.2337517376957	104.283273106992	96.6863874139823	32.7883075836196	80.9465145672029	45.567202213044	55.2059075923003	17.4113894511878	1.79329397472634	25.8119250534476	24.4347500734062
GPC4	912.21275384634	257.567891498245	347.654633453471	411.595927484235	375.632171792253	161.954367761515	334.344299299316	3.1425656698651	179.864408607172	56.379737270513	177.536103497908	168.293751348479	401.428036920245
GPR1	49.2024139075696	20.8838830944523	0	0	4.44535114547045	8.94226570462352	0	0	0	4.14556891694949	8.96646987363172	8.25981601710325	8.72669645478793
GPR171	1525.27483113466	2731.99161571972	2350.75562495027	1924.1648179476	2407.15764527225	2527.68043917358	3769.29204789019	3012.1491945657	2387.21029443479	3699.50570148572	2809.19501140882	1924.53713198506	2434.74831088583
GPR18	482.183656294182	954.963017864502	552.542003639215	669.996958191826	451.203141265251	786.91938200687	524.392637848401	367.680183374217	615.27874429483	641.734068343781	613.30653935641	621.551155287019	604.760064316804
GPR183	3906.67166426102	10544.4624278717	8453.78367303628	7362.58365351844	5266.62976959611	5119.94390843611	8719.93395330463	6302.41545091447	6830.39543775057	6744.84062787682	6575.11235833414	4469.59294225499	6073.7807325324
GPR19	35.4257380134501	39.8692313621363	51.2218425464361	64.6002576768979	32.2287958046608	48.6856688362836	49.2717914756887	0	33.8358788468937	61.3544199708524	41.2457614187059	71.2409131475155	6.98135716383035
GPR65	907.292512455583	2053.58183762115	881.669587660996	678.302705607427	654.577956170524	1073.07188455482	992.474656867444	4036.62560294173	1170.00907381101	1888.72119856219	1489.33064601023	2160.97436547464	1137.08854805887
GRAP2	298.166628279872	832.191099066812	1050.59268542052	428.207422315437	1034.65547910825	757.111829658125	939.683451714921	595.516194439437	698.087605683281	463.474604914953	589.097070697604	483.19923700054	899.722404488636
GZMA	571.732049605959	2810.46438855948	3309.8028896495	3261.39015185939	3110.63446404295	1931.52939219868	5909.09556340581	14132.1178173834	2361.38817636742	1780.9364067215	2164.5058274947	1826.45181678196	7128.83833391626
GZMB	171.224400398342	740.428582439673	753.070068076327	1331.68816896805	759.043708089079	536.535942277411	1801.93980253947	1205.17393439327	773.773124156596	633.442930509882	618.686421280589	771.260320597015	2421.65826620365
GZMBL3	176.144641789099	416.411972004534	525.29634271026	466.04471609762	521.21742180641	276.216651765038	904.489314946572	443.10175945098	355.276727892384	231.322745565781	239.404745625967	260.184204538752	1328.20320041872
GZMC	4.92024139075696	6.96129436481744	7.62878506010751	18.4572164791137	25.5607690864551	14.9037761743725	16.4239304918962	28.2830910287859	18.6987751522307	6.63291026711918	5.37988192417903	12.3897240256549	44.5061519194185
GZMK	318.831642121051	846.746532738703	793.393646251181	456.816107858063	896.849593598663	427.241583665346	1085.15255035743	1106.18311579252	755.074349004365	870.569472559392	1395.1827123371	876.572974815082	1130.10719089504
GZMM	394.603359538708	1634.63848584759	4504.2526647749	3943.38430076264	5169.94338218213	2401.49513423056	4082.51986512849	2388.34990909748	2661.45899666751	698.113805614294	1193.43714018038	1268.91423562749	4400.00035250408
HAL	4.92024139075696	0	0	26.7629638947148	18.8927423682494	10.9294358612065	0	0	0	0.829113783389897	0	0	0
HCK	576.652290996715	677.776933156316	4089.02879221762	3295.53600234575	3845.22874083194	1390.02552452981	3535.83760732681	2669.60953655041	2364.0594299606	670.753050762427	1032.93732944237	747.513349547844	3135.5020362053
HDC	0	0	0	28.6086855426262	16.6700667955142	0	14.0776547073396	0	16.0275215590549	0.829113783389897	11.6564108357212	4.12990800855162	0
HIC1	133.830565828589	36.0721617085995	159.114659825099	230.715205988921	225.601570632625	49.6792539145751	232.281302671104	64.4225962322346	98.8363829475053	23.2151859349171	34.9692325071637	48.5264191004816	303.68903662662
HK3	41.3300276823584	63.2844942256131	267.007477103763	325.769870856356	406.749629810546	154.999272213474	363.672746606274	34.5682223685161	215.481123182849	63.0126475376322	144.360164965471	46.4614650962058	175.406598741237
HPGDS	258.804697153816	229.089869096719	751.980241639169	478.964767633	226.712908418993	248.396269572876	590.088359815986	1975.10252351022	157.603961997373	397.974616027151	289.616976918305	280.83374458151	413.645411956948
HPSE	1418.01356881616	1688.43030593936	1611.853300557	1710.98396761384	1855.93410323391	2105.40678089969	1325.64581827448	1858.82759372521	1929.53551213733	1773.47438267099	1756.53144824445	1611.69660033727	1198.17542324238
HRH1	25.5852552319362	0	28.3354873661136	39.6830154300944	97.7977252003499	41.7305732882431	18.7702062764528	149.271869318592	0	9.12025161728887	18.8295867346266	34.0717410705509	20.0714018460122
HTR2B	89.5483933117766	36.7050066508556	44.6828839234868	89.5174999237013	31.1174580182931	15.897361252664	12.9045168150613	252.976536424141	30.274207389326	18.2405032345777	52.005525267064	12.3897240256549	50.61483943777
ICA1	939.766105634579	237.316853346049	283.354873661136	282.395412130439	194.484112614332	243.428344181418	295.630748854132	245.120122249478	236.851151928256	292.677165536634	234.024863701788	486.296668006954	215.549402433262
ICOS	1769.3188041162	3578.73814845842	1720.83594427282	2185.33443112706	2418.27102313592	4100.52561810903	3231.99489322673	2847.16449689778	3267.83356231842	4846.17006391395	4520.89411028511	4166.04470362645	2942.64204455449
IFNA4	0	0	0	0	0	0	0	100.562101435683	0	0	0	0	0
IFNG	457.582449340397	1063.1795029903	1675.06323391218	1428.5885554834	901.294944744134	861.438262878733	2015.45089893412	438.387910946182	913.56872886613	831.601124740067	841.951521134019	789.844906635498	1973.97873807303
IGSF6	290.294242054661	466.406722442769	3059.14280910311	2311.76636400899	1971.51323301614	1427.78175750489	1643.5661870819	1411.01198576943	1519.94329451704	833.259352306847	573.85407191243	479.069328991988	997.461404782261
IL12B	0	8.85982919158583	25.066008054639	15.6886340072466	12.2247156500437	22.8524568007046	0	0	16.0275215590549	18.2405032345777	21.5195276967161	36.1366950748267	0
IL12RB2	194.841559073976	329.712214915444	627.740027803132	660.76834995227	689.02942754792	408.363467177808	1637.70049762051	325.255546831038	728.361813072607	945.189713064483	548.747956266261	350.00970372475	597.778707152973
IL17A	55.1067035764779	53.7918200917711	223.414419617434	243.6352575243	270.05508208733	101.345677985733	324.95919616109	108.418515610346	230.618226877512	145.924025876622	57.385407191243	146.611734303583	460.769572812803
IL18R1	80.6919588084141	134.795972700556	83.9166356611826	121.81762876215	86.6843473366738	152.0185169786	181.836373303137	314.25656698651	56.9867433210841	153.386049927131	167.672986636913	104.280177215928	141.372482567565
IL1A	1054.89975417829	1116.33847813982	3589.88828399916	1938.93059113089	2024.85744676179	1833.16446944782	2826.08918249843	817.067074164927	2583.10222460102	1208.84789618247	1296.55154372715	581.284552203641	2029.82959538367
IL1B	8251.24481229942	13738.4308514384	59290.9174871555	30886.3060561488	38477.8481774058	17417.54642245	27911.2967330854	41085.9035678164	27546.8574706934	11798.2891376382	11313.8916865485	8290.79032716738	32277.4321773241
IL1RL1	4521.70183810564	557.536394127652	1866.87268685202	1309.53950919312	2430.49573878597	858.457507643858	2605.53925875011	447.815607955777	2219.81173592911	1075.3605770567	964.792158402773	429.510432889369	1817.77087153233
IL21	0	12.6568988451226	0	0	7.77936450457329	7.94868062633202	12.9045168150613	161.842131998053	8.01376077952746	10.7784791840687	8.96646987363172	13.4222010277928	0
IL2RA	840.377229541288	3016.13899479272	2534.93629283001	2560.93878647702	4415.34502523852	2763.16010272867	4554.12129782437	3249.41290264052	3546.5343538731	2907.70203834837	3230.61909546951	1375.25936684769	3166.91814344254
IL2RB	1254.66155464302	3283.19956042481	12097.0734524562	11482.2343716566	14911.9304174806	4505.90833005196	20472.4293581487	672.509053351132	10474.8757567068	3270.85387547315	4481.44164284113	3060.26183433675	18093.0597597118
IL4	106.27721404035	293.640053206845	552.542003639215	564.790824260878	350.071402705798	243.428344181418	505.622431571949	2474.77046501877	150.480619082238	189.037942612897	138.980283041292	180.683475374133	850.852904341823
IL4R	11083.3357568191	12276.5590348267	17659.5475877117	15265.9637498749	28580.2738520159	16747.8700796816	22980.5981718397	3321.69191304741	19468.0961870654	13289.8648339567	18036.0541508102	13817.6397196116	23142.3263284521
IL5	10.8245310596653	31.6422471128066	71.9285448524422	36.9144329582273	43.3421736683369	56.6343494626157	24.6358957378444	0	15.137103694663	26.5316410684767	10.7597638483581	5.16238501068953	48.8695001468124
IL5RA	1.96809655630278	1.89853482676839	0	0	0	3.97434031316601	0	0	0	0	5.37988192417903	7.22733901496534	0
IL7	57.0748001327807	4.42991459579292	87.1861149726572	0	17.7814045818818	6.95509554804052	18.7702062764528	0	0	0.829113783389897	13.4497048104476	26.8444020555855	21.8167411369698
IL7R	1905.11746650109	3635.06134831922	2075.02953634924	1681.45242124726	1060.2162481947	2438.25778212735	4165.81265548025	3417.5401659783	3166.32592577774	6644.51786008664	4554.07004881755	2662.75818851366	1859.65901451531
IRF8	1423.91785848506	3525.57917330891	4279.74841872031	3883.39834720552	6023.45080211246	3858.0908590059	6031.10190420276	411.676102752329	4333.66374599557	3381.95512244739	3872.61833842154	3216.16586165958	6291.07547425662
ITK	2156.0497774297	6308.19838440911	5554.84535019542	5287.06966044211	7890.49828321005	10234.9198914808	10019.770737949	3562.0981867921	6915.8755527322	6033.46100172828	7052.12855561135	6328.05154610322	9699.72310949679
KCNA3	12.7926276159681	82.269842493297	438.110227737603	345.149948159426	829.057988630239	258.332120355791	591.261497708265	0	446.989767924754	86.2278334725493	197.262337219898	108.41008522448	664.97426985484
KCNG2	25.5852552319362	18.9853482676839	271.366782852396	276.858247186705	485.654612642647	14.9037761743725	286.245645715906	149.271869318592	223.494883962377	57.2088510539029	77.1116409132328	45.4289880940678	284.490304426087
KIR3DL1	24.6012069537848	49.3619054959782	90.4555942841319	88.5946390997456	35.5628091637636	56.6343494626157	119.660065012387	50.2810507178417	37.3975503044615	24.8734135016969	32.2792915450742	74.3383441539292	164.061893350013
KLRB1	11.8085793378167	8.85982919158583	2.17965287431643	0	10.0020400773085	0	10.5582410305047	1.57128283493255	4.4520893219597	0	0	2.06495400427581	0
KLRB1C	202.713945299187	1049.88975920292	623.380722054499	564.790824260878	426.753709965163	654.7725665941	712.09470061293	708.648558554581	463.907707348201	429.480939795967	667.1053585982	620.518678284881	629.19481439021
KLRD1	1552.8281829229	4653.94170535159	4507.52214408638	3181.10126017524	1874.82684560216	4047.86560895958	4707.80236171283	7462.02218309469	2080.90654908396	2726.12611978598	4511.92764041148	4348.79313300486	5948.98897322893
KLRE1	109.229358874804	599.937005258812	739.992150830428	586.016623211859	542.332839747395	468.972156953589	856.390661363161	4453.01555419885	455.003528704281	450.208784380714	473.429609327755	589.544368220744	1269.73433417164
KLRG1	12.7926276159681	21.5167280367085	70.838718415284	17.534355655158	132.249196577746	24.8396269572876	133.737719719727	174.412394677513	57.8771611854761	19.8987308013575	50.2122312923376	32.0067870662751	36.6521251101093
KLRH1	14.7607241722709	15.8211235564033	23.9761816174807	11.9971907114239	4.44535114547045	31.7947225053281	62.1763082907501	0	16.0275215590549	33.9936651189858	60.0753481533325	8.25981601710325	27.0527590098426
KLRI1	393.619311260557	537.918200917711	986.292925628185	548.179329429676	443.423776760677	428.235168743638	1440.61333171776	2459.05763666944	641.991280226589	760.297339368536	865.264342805461	357.237042739715	979.135342227206
KLRI2	274.549469604238	582.850191817897	841.346009486142	613.70244793053	205.597490478008	336.825341540819	761.366492088619	3895.2101477978	272.467866503934	313.405010121381	814.15546452576	368.594289763232	542.800519487809
KLRK1	454.630304505943	1622.61443194472	589.596102502594	534.336417070341	434.533074469736	868.393358426773	671.034874383189	1946.81943248143	603.703312057735	749.518860184467	1266.96219314416	1028.34709412935	675.446305600586
KYNU	31.4895449008445	166.438219813362	0	110.743298874682	18.8927423682494	162.947952839806	16.4239304918962	9.42769700959531	101.507636540681	126.854408858654	112.97752040776	112.539993233032	17.4533929095759
LOC689757	17.712869006725	91.1296716848829	17.4372229945314	26.7629638947148	18.8927423682494	13.910191096081	15.2507925996179	31.425656698651	33.8358788468937	39.7974616027151	24.2094686588056	19.6170630406202	8.72669645478793
LAG3	101.356972649593	813.838595741385	1484.34360740949	1374.13976687001	1545.87086083735	907.143176480142	1494.57767476256	751.07319509776	816.513181647409	303.455644720702	695.798062193822	756.805642567085	1582.15006725305
LAT	1526.25887941281	5143.13084571558	3167.03562638177	3121.11530661812	3276.22379421172	4428.40869394523	2516.38077893696	20535.0953697335	2038.16649159315	1788.39843077201	3045.01316908533	3400.97924504226	2878.93716043454
LCK	2424.69495736503	9809.09660497003	5502.53368121183	4771.19045985088	7113.67317053909	8402.74900711124	6983.68987273274	27965.6918961296	5224.08161038751	4482.18911300579	7842.0745514783	6160.79027175688	5527.48953446268
LEF1	781.334332852205	2507.33166121879	259.378692043655	512.187757295404	375.632171792253	3787.54631844721	403.559434943736	1517.85921854485	987.473411610661	1394.56938366181	2498.95515378116	2372.63215091291	481.713644304294
LILRA5	38.3778828479043	97.4581211074442	462.086409355083	278.703968834616	265.609730941859	166.922293152972	432.887882250694	155.557000658323	131.781843930007	92.8607437396685	154.223281826466	110.475039228756	300.198358044705
LILRB4	2100.94307385322	1930.80991882346	5430.60513635939	4135.33935214542	1844.82072537024	1893.7731592236	4188.10227543354	3257.26931681518	2524.33464555115	2058.68952415712	1691.07621816694	975.690767020321	5453.31261459698
LIME1	345.400945631138	906.866802253036	789.034340502548	681.071288079295	730.148925643521	768.041265519332	817.677110917977	900.345064416352	593.018297685032	785.170752870233	821.328640424666	835.273894729566	781.03933270352
LST1	118.085793378167	408.184987755205	278.995567912503	464.198994449709	237.826286282669	342.786852010568	107.928686089604	241.977556579613	142.46685830271	116.075929674586	156.016575801192	275.671359570821	191.114652359856
LTA	13.7766758941195	141.757267065373	8.71861149726572	44.2973195498728	17.7814045818818	106.313603377191	15.2507925996179	0	32.9454609825018	43.1139167362747	69.9384650143274	40.2666030833783	43.6334822739397
LTB	49.2024139075696	170.868134409155	217.965287431643	155.963479248511	220.044881700787	210.640036597799	143.122822857953	425.817648266722	131.781843930007	77.1075818552605	110.28757944567	78.4682521624808	157.953205831662
LTC4S	876.78701583289	331.610749742213	5467.65923522277	2722.43943066927	3183.98275794321	1982.20223119155	1774.95763101707	2638.18387985175	876.171178561669	983.328947100418	975.551922251131	1089.26323725549	3984.60960125617
LY86	502.848670135361	1734.62798672406	845.705315234775	829.65188073616	801.274543971049	944.899409455219	400.040021266901	1264.8826821207	867.266999917749	1237.03776481773	1128.87855709023	1964.80373506843	824.67281497746
LY9	177.12869006725	770.172294725711	253.929559857864	322.078427560534	387.856887442297	844.547316547777	407.078848620571	460.385870635238	360.619235078736	754.493542884807	651.862359813026	723.766378498672	526.219796223712
MAST1	2.95214483445417	21.5167280367085	0	0	22.2267557273522	19.8717015658301	25.8090336301227	0	16.9179394234469	38.9683478193252	15.2429987851739	15.4871550320686	0
MAK	1.96809655630278	3.79706965353679	0	26.7629638947148	2.22267557273522	24.8396269572876	25.8090336301227	0	0	7.46202405050908	1.79329397472634	18.5845860384823	0
MAN1A1	3563.23881518619	4883.66441939056	8255.43526147348	7621.90754504999	11136.7159571898	7611.8552847912	11515.5215506038	1354.44580371186	8222.11855979517	4778.18273367598	5662.32572519843	3938.89976315611	7928.20372917484
MANEA	71.8355243050516	42.4006111311608	50.1320161092779	86.7489174518343	74.45963168663	74.5188808718627	122.006340796944	0	82.8088613884504	58.0379648372928	60.9719951406957	72.2733901496534	106.465696748413
MAP3K13	17.712869006725	36.7050066508556	32.6947931147465	8.30574741560115	4.44535114547045	36.7626478967856	16.4239304918962	48.7097678829091	46.3017289483809	19.0696170179676	15.2429987851739	34.0717410705509	1.74533929095759
MAP4K1	2000.57014948178	4609.0097144514	7798.79798430419	7082.95682385987	10317.6600086369	4945.07293465681	6103.83645352401	5237.0856888302	5876.7579049868	3267.53742033959	4277.90277670969	3966.77664221383	8253.70950693843
MAP4K2	208.618234968095	751.186946458028	354.19359207642	452.201803738285	821.278624125665	985.636397665171	988.95524319061	315.827849821443	597.470387006992	567.11382783869	694.004768219095	788.81242963336	1023.64149414662
MAP9	115.133648543713	65.8158739946376	21.7965287431643	57.2173710852524	72.2369561138948	63.5894450106562	1.1731378922783	64.4225962322346	143.357276167102	153.386049927131	69.9384650143274	119.767332247997	84.6489556114429
MARCO	499.896525300907	21.5167280367085	0	0	0	4.96792539145751	0	0	0	0	44.8323493681586	28.9093560598614	0
MEFV	133.830565828589	212.003055655804	415.22387255728	326.692731680312	561.225582115644	204.67852612805	471.601432695878	18.8553940191906	308.084581079611	152.556936143741	217.885217929251	163.131366337789	364.775911810136
MICAL3	87.5802967554739	244.910992653123	68.6590655409676	280.549690482528	102.24307634582	138.108325882519	122.006340796944	295.40117296732	123.76808315048	140.949343176283	199.055631194624	180.683475374133	63.7048841199519
MMP12	3012.17177942141	4884.93010927508	15107.1740718872	16250.6562490356	3858.56479426835	1746.72256763646	6522.64668106737	9331.84875666443	3097.76375021956	2061.17686550729	1077.76967881053	1070.67865121701	2756.76341006751
MMP9	420.188614770644	136.061662585068	549.27252432774	2219.48028161342	377.854847364988	449.100455387759	178.316959626302	168.127263337783	525.346539991244	363.980950908165	201.745572156714	276.703836572959	385.719983301627
MNDA	4530.55827260901	751.186946458028	2386.71989737649	1191.41332372679	732.371601216257	1276.75682560458	1406.59233284169	3422.2540144831	812.951510189841	1969.9743493344	2071.25454080893	1163.60158140942	1073.38366393892
MROH7	0	15.1882786141471	39.2337517376957	29.5315463665819	34.451471377396	22.8524568007046	112.621237658717	383.393011723543	15.137103694663	41.4556891694949	33.1759385324374	13.4222010277928	67.1955627018671
MS4A1	3160.76306942227	7618.82025982156	0	1516.26033375919	40.008160309234	3793.50782891696	51.6180672602453	9356.98928202335	2422.82700901047	8367.41630197084	5179.03299900968	8799.80148922137	114.319723557722
MS4A2	1.96809655630278	0	1.08982643715822	32.3001288384489	10.0020400773085	9.93585078291503	21.1164820610095	0	16.9179394234469	3.31645513355959	0.896646987363172	0	0
MS4A6BL	83.6441036428683	274.654704939161	103.53351153003	118.126185466328	57.7895648911158	186.793994718803	63.3494461830284	886.203518901959	82.8088613884504	242.93033853324	294.10021185512	201.333015416892	49.7421697922912
MSC	28.5374000663904	20.2510381521962	7.62878506010751	13.8429123593353	50.0102003865426	21.8588717224131	35.1941367683491	0	35.6167145756776	15.7531618844081	23.3128216714425	15.4871550320686	43.6334822739397
MXD1	1316.65659616656	2183.94789572591	8293.57918677402	5516.86200560708	12829.2834058277	3859.0844440842	6794.81467207593	2063.09436226644	8618.35450944959	2767.58180895548	4030.42820819746	2911.58514602889	10559.3027102934
MZB1	91.5164898680794	536.019666090943	7.62878506010751	194.723633854649	395.63625194687	594.163876818319	17.5970683841745	835.922468184118	479.935228907256	356.518926857656	467.153080416213	429.510432889369	667.592278791277
NAALADL1	13.7766758941195	12.6568988451226	15.257570120215	15.6886340072466	17.7814045818818	5.96151046974902	22.2896199532878	177.554960347378	17.8083572878388	13.2658205342384	9.86311686099489	10.3247700213791	13.9627143276607
NFE2	6.88833794705974	12.6568988451226	345.474980579154	436.513169731038	260.053042010021	95.3841675159843	153.681063888458	0	68.5621755581794	10.7784791840687	24.2094686588056	40.2666030833783	115.192393203201
NKG7	828.568650203472	1643.49831503917	5016.47109023927	3915.69847604397	4107.5044584147	1504.28780853334	4904.88952761559	5347.07548727547	3088.85957157564	982.499833317028	2000.41942880724	1225.55020153769	5008.25109540279
NLRP3	564.843711658899	562.599153665701	5830.57143879645	3754.19783185172	4668.73004053034	1540.05687135183	4687.8590175441	683.50803319566	2424.60784473925	1163.24663809603	1297.44819071451	747.513349547844	4110.27403020512
NME8	17.712869006725	77.207082955248	11.9880908087404	29.5315463665819	0	31.7947225053281	28.1553094146793	92.7056872610206	0	45.6012580864444	65.4552300775116	58.8511891218606	65.4502234109095
NOD2	256.836600597513	413.247747293254	2179.65287431643	1639.00082334529	2091.53771394385	607.080482836108	2061.20327673298	252.976536424141	1292.8867390971	515.708773268516	694.901415206458	311.808054645648	1309.87713786367
NPAS1	6.88833794705974	6.96129436481744	0	0	17.7814045818818	11.923020939498	8.21196524594812	0	7.12334291513552	17.4113894511878	17.0362927599003	5.16238501068953	43.6334822739397
NPL	69.8674277487488	81.0041526087848	569.979226633747	625.699638641953	321.17662026024	208.652866441216	371.884711852222	0	66.7813398293955	84.5696059057695	136.290342079202	165.196320342065	307.179715208535
NR4A3	1052.93165762199	1158.73908927098	2259.21020422898	1758.97273045953	3132.8612197703	1782.49163045496	2597.32729350416	1508.43152153525	1778.1644751907	1867.16424019405	1707.21586393948	1311.24579271514	3298.69125990984
NTN3	0.984048278151392	5.69560448030518	0	0.922860823955684	0	0	1.1731378922783	0	0	0	0	3.09743100641372	0
NTRK1	50.186462185721	5.69560448030518	105.713164404347	112.589020522593	73.3482939002624	38.7498180533686	130.218306042892	9.42769700959531	28.4933716605421	60.5253061874625	60.9719951406957	19.6170630406202	77.6675984476126
