20200618_A4-10_CD45_CGDA7928_106_S84	20200618_A4-14_CD45_CGDA7928_99_S77	20200618_A4-15pt1_CD45_CGDA7928_100_S78	20200618_A4-15pt2_CD45_CGDA7928_101_S79	20200618_A4-15pt3_CD45_CGDA7928_102_S80	20200618_A4-15pt4_CD45_CGDA7928_103_S81	20200618_A4-16_CD45_CGDA7928_104_S82	20200618_A4-18_CD45_CGDA7928_94_S72	20200618_A4-1_CD45_CGDA7928_89_S67	20200618_A4-20_CD45_CGDA7928_107_S85	20200618_A4-24_CD45_CGDA7928_105_S83	20200618_A4-27_CD45_CGDA7928_91_S69	20200618_A4-28_CD45_CGDA7928_95_S73	20200618_A4-37_CD45_CGDA7928_92_S70	20200618_A4-38_CD45_CGDA7928_96_S74	20200618_A4-3_CD45_CGDA7928_90_S68	20200618_A4-40_CD45_CGDA7928_108_S86	20200618_A4-4_CD45_CGDA7928_97_S75	20200618_A4-8_CD45_CGDA7928_93_S71	20200618_A4-9_CD45_CGDA7928_98_S76
CD8A	2400.61067891717	6782.71714255799	6748.14540079364	7492.37167001338	5321.60338464429	5281.22206466199	4189.95403380194	1502.38523759657	3877.23437170357	1792.08345657565	8267.26849744258	6158.66207042939	1998.43699655763	4490.40240725101	2268.95419723101	2078.68434960699	4064.30594594203	6901.03034310671	4329.9803308429	5233.56340689023
CD8B	233.657941607287	643.315311485578	413.218160993632	405.673596770702	389.021677427432	392.575729361412	474.798045071389	204.675877589832	362.385887324878	281.428268451411	874.92638724519	580.057180269435	223.367418081765	459.499668988059	374.591494825874	213.883920216796	517.124261900646	352.318077503853	464.546992200252	421.695711863299
CD96	932.385055452154	7859.31559762404	12155.7720430883	13199.7795142357	6452.43078122102	5353.69758392871	4363.54463792654	852.994756866526	6696.7733486947	827.032497709703	8305.43893863121	7786.01065017049	1151.36731929103	5749.10967171635	848.717301134051	2356.06505863814	1013.48048115468	9576.00534655471	4137.94318839791	4597.41119608423
CDC25A	593.131697926189	320.188899323872	491.306632362507	506.392558727566	512.655963952314	592.746211145693	493.82167292066	559.375958648652	417.382119547624	658.822498175526	530.643976524243	484.402930668978	732.688294094291	486.318715816155	618.611097169586	592.636695600706	666.654168956255	771.576589733437	516.671359435319	457.78214197385
CDHR1	5.61677744248285	23.5001027026695	63.1215143565075	129.629034370408	133.22660185871	89.7315952826085	41.2178603400872	18.2172247069484	22.587738234342	25.8784614667964	83.0768425870112	57.6378170669417	10.7906965256891	22.3492056900807	29.9673195860699	5.56989375564573	12.4608255879674	118.026555963791	53.038829818139	110.321372052257
CDK6	128.062525688609	534.627336485731	542.714876013683	556.752039705998	345.323352017775	393.438533162207	352.7297663719	124.305768588589	341.762300241348	166.05346107861	321.829210021755	496.66629600237	98.195338383771	195.779041845107	223.684635481736	304.116199058257	210.795632863115	499.410874861711	254.220598093839	269.101664538682
CEACAM1	659.409671747487	276.126206756367	208.235923650334	225.685081421862	358.113105796211	346.847127919314	472.42009159023	845.493546693077	377.117020955971	638.335382847645	514.926736034808	315.168489068171	1440.5579861795	227.06792981122	888.316973444215	644.993696903776	557.62194506154	495.887694086673	755.346093616945	764.001277483384
CEACAM11	0	19.093833445919	0	0	4.2632512594787	0	2.37795348115888	0	0	2.15653845556637	0	0	1.07906965256891	0	0	0	0	0	0	0
CFP	936.87847740614	1904.97707533515	1941.14925077796	2514.24371699727	1059.41793798046	432.264704197951	1485.42827456391	509.010690341206	708.076489867851	960.737881954817	5231.59576291179	2262.5909040108	292.427875846175	260.144754232539	1528.33329888956	404.37428665988	948.061146817851	1083.37808832435	1481.42938457561	554.699982842187
CGM4	21.3437542814348	16.1563206080853	0	0	23.4478819271329	12.9420570119147	11.0971162454081	20.3604276136482	2.94622672621852	0	0	0	5.39534826284456	6.25777759322259	6.42156848272926	23.3935537737121	3.11520639699184	0	13.7169387460704	21.6518580663307
CHI3L1	389.80435450831	7756.50264829986	1617.73283185853	1050.08843669842	503.063648618487	349.435539321697	1185.80613593789	233.60911683028	505.768921334179	407.585768102044	2549.93515940493	1070.59179360511	535.21854767418	415.6952258355	643.227109686714	226.137686479217	1210.7768862975	869.344856240756	1866.41813204865	442.316529069328
CHST15	60.6611963788148	36.7189104729211	30.5846512861428	58.7527278081707	43.6983254096567	111.301690302466	42.8031626608598	20.3604276136482	51.067929921121	61.4613459836415	86.0706026802369	76.0328650670295	18.3441840936715	41.1225384697484	61.004900585928	76.8645338279111	133.953875070649	201.702099370956	112.478897717778	79.3901462432127
CHST7	38.1940866088834	0	30.5846512861428	32.6404043378726	67.1462073367896	42.2773862389213	45.9737673024049	63.2244857476445	29.4622672621852	40.974230655761	58.3783218178998	12.2633653333919	43.1627861027565	31.2888879661129	73.8480375513865	63.4967888143613	67.49613860149	0	69.4991563134235	39.1795526914556
CLEC10A	310.046114825054	544.908631418149	569.395103731382	618.302516457415	270.716454976898	140.637019529473	468.456835788299	293.618798217875	127.669824802803	536.978075436026	3087.31509613893	674.485093336552	100.353477688909	101.912377946768	341.413390998439	79.0924913301694	290.752597052572	338.225354403699	627.321331986954	128.880107537683
CLEC2D	35.9473756318903	19.093833445919	1.30147452281459	0	9.59231533382708	22.4328988206521	17.4383255284984	64.2960872009944	21.6056626589358	52.835192161376	1.49688004661282	18.3950480000878	62.5860398489969	34.8647608765258	59.9346391721398	25.6215112759704	46.7280959548777	10.5695423251156	37.4929659059258	34.0243483899483
CLEC2D2	489.782992984505	415.658066553467	321.464207135203	299.359136927346	352.784041721863	436.578723201922	510.467347288772	713.686567931038	500.858543457148	844.284805354234	748.440023306408	479.497584535622	983.032453490279	413.907289380294	825.17155003071	528.025928035215	538.930706679589	453.60952478621	620.005631322383	629.965965644194
CLEC2E	1.12335548849657	13.2188077702516	0	0	0	0	0	2.14320290669981	0	0	0	0	0	0.893968227603227	0	0	5.19201066165307	0	0	0
CLEC4A1	41.5641530743731	440.626925675053	214.743296264407	247.13448998675	92.7257148936618	85.417576278637	152.981673954554	32.1480436004972	66.7811391276198	33.4263460612787	300.124449345869	129.991672533954	31.2930199244985	21.4552374624774	54.5833321031987	38.9892562895201	45.689693822547	107.457013638675	98.7619589717071	90.7315957065288
CLEC4M	8.98684390797257	1.46875641891684	0	0	20.2504434825238	17.2560760158863	6.34120928309034	33.2196450538471	15.7132092064988	33.4263460612787	0.748440023306408	4.90534613335674	15.1069751359648	7.15174582082582	29.9673195860699	24.5075325248412	4.15360852932246	14.9735182939137	9.14462583071362	20.6208172060293
CLEC7A	448.218839910132	3457.45261013025	1656.77706754297	1292.56001177975	782.306606114342	459.011622022574	1118.43078730506	255.041145897278	685.488751633509	408.664037329827	3109.76829683812	1275.38999467275	119.776731435149	306.631102067907	508.3741715494	260.67102776422	264.792543744307	902.815073603622	1261.95836463848	535.11020649646
CMA1	196.5872104869	35.2501540540043	557.031095764644	1090.18950488494	65.0145817070502	48.3170128444815	8.71916276424921	52.5084712141455	8.83868017865556	83.0267305393052	35.9251211187076	68.6748458669944	154.306960317354	96.5485685811485	270.776137688417	80.2064700812985	26.998455440596	0	40.2363536551399	24.7449806472351
COLQ	0	0	0	2.79774894324622	11.7239409635664	0	10.3044650850218	3.21480436004972	0	1.07826922778318	0	0	0	0.893968227603227	1.07026141378821	1.11397875112915	0	0.880795193759632	3.65785033228545	1.03104086030146
CPA3	201.080632440886	39.6564233107548	800.406831530972	986.672793984834	45.8299510393961	26.7469178246237	0	41.7924566806464	8.83868017865556	64.6961536669911	43.4095213517716	112.822961067205	82.0092935952373	79.5631722566872	143.41502944762	74.6365763256528	12.4608255879674	0	36.5785033228545	28.869144088441
CR2	3067.88383908413	286.407501688785	0	0	1466.55843326067	1887.81471613796	1716.08976223632	3043.34812751374	1009.57369151755	2836.92633829756	38.9188812119332	1339.15949440639	1503.14402602849	569.457760983256	2549.36268764352	2949.81573298998	2711.26796751523	392.834656416796	2460.81881104503	2646.68188839386
CREB5	20.2203987929383	2.93751283783369	100.864275518131	76.4718044487301	13.8555665933058	20.7072912190635	60.2414881893582	54.6516741208453	80.5301971833062	49.6003844780265	121.995723798944	35.5637594668364	47.4790647130321	39.334602014542	13.9133983792467	25.6215112759704	31.1520639699184	46.6821452692605	94.1896460563503	52.5830838753746
CRISP3	0	0	10.4117961825167	0	0	0	0	0	0	5.39134613891592	0	0	0	0	0	0	0	0	0	0
CRTAM	138.172725085078	608.065157431574	432.089541574443	406.606179751784	230.21556801185	271.783197250209	118.897674057944	63.2244857476445	257.303800756417	69.0092305781238	220.78980687539	250.172652801194	125.172079697994	125.155551864452	179.803917516419	121.423683873077	122.531451615013	166.47029162057	192.037142444986	273.225827979888
CRYBB1	0	2.93751283783369	0	0	5.32906407434838	0	0	0	0.982075575406173	0	0	0	0	1.78793645520645	0	0	0	0	0.914462583071362	0
CSF1	385.310932554324	312.845117229288	868.08350671733	514.785805557305	368.771233944908	302.844134078804	491.443719439501	386.848124659317	366.314189626503	356.907114396234	1431.01732456185	843.71953493736	398.176701797929	374.572687365752	470.915022066813	402.146329157622	406.01523374127	305.635932234592	455.402366369538	402.105935517571
CSF2	26.9605317239177	744.65950439084	514.73317377317	434.583669184247	246.202760234895	241.585064222408	308.341301390268	32.1480436004972	346.672678118379	42.0524998835442	377.962211769736	425.538777068697	31.2930199244985	137.671107050897	39.5996723101638	94.6881938459774	58.1505194105144	444.801572848614	112.478897717778	125.786984956779
CSF3R	42.6875085628697	503.783451688478	373.523188047787	321.741128473316	121.502660895143	57.807854653219	414.556556882031	21.4320290669981	224.895306768014	30.1915383779292	780.622944308583	419.407094402002	10.7906965256891	162.702217423787	69.5669918962337	104.71400260614	43.6128895578858	206.986870533513	192.951605028057	91.7626365668302
CST7	578.528076575734	1459.94388040334	1080.22385393611	1258.9870244608	996.534981903147	688.517433033862	1620.17897182958	657.963292356843	643.259501891043	536.978075436026	3350.01754431948	1785.54599254185	345.302288822052	559.62411047962	509.444432963188	642.765739401518	319.827856757829	916.027001510017	904.403494657577	752.659828020068
CTLA4	1555.84735156775	1584.78817601128	799.105357008157	832.796602106292	1401.54385155362	2084.53398271906	1181.84288013596	896.930416453872	1421.06335761273	808.701920837388	1895.05013901182	1276.61633120609	1286.25102586214	1375.81710228137	1015.67808168501	2284.77041856588	1375.88282533806	1449.78888892835	1445.76534383582	1565.12002593762
CTSW	3093.72101531956	7652.22094255676	16468.2078744344	16968.3473407883	9342.91513514758	7687.58186507733	9966.79569069724	2437.89330637104	11667.0578358253	3271.46883709418	24214.2800740322	13798.7386731325	3103.40432078819	10852.7742831032	3471.92802632895	5196.71087401747	3765.24613183081	16316.7309643972	7916.50258164878	15783.1734894948
CXCL10	674.013293097942	462.658271958806	1045.08404182011	839.324682973867	1251.264244657	721.303977464045	986.058043520547	634.388060383145	355.511358297035	471.203652541252	853.970066592611	659.769054936482	457.525532689219	337.91999003402	448.43953237726	612.688313121031	935.600321229884	1113.32512491217	851.364664839438	432.006120466313
CXCL11	38.1940866088834	0	44.250133775696	26.1123234702981	87.3966508193134	44.8657976413043	109.385860133308	99.6589351615414	16.6952847819049	60.3830767558583	184.116245733376	35.5637594668364	29.1348806193606	15.1974598692549	31.0375809998581	12.2537662624206	33.2288682345797	36.9933981379045	35.6640407397831	26.807062367838
CXCL13	107.842126895671	16.1563206080853	22.7758041492553	11.1909957729849	27.7111331866116	24.1585064222408	99.8740462086728	112.51815260174	22.587738234342	58.226538300292	20.9563206525794	64.9958362669769	97.1162687312021	34.8647608765258	136.993460964891	79.0924913301694	26.998455440596	0	60.3545304827099	36.0864301105512
CXCL9	78.6348841947599	60.2190131755906	346.842960330088	277.909728362458	128.963350599231	123.380943513587	255.233673644386	129.663775855339	233.733986946669	105.670384322752	818.79338549721	513.835007469119	128.409288655701	92.9726956707356	95.2532658271507	109.169917610656	48.8049002195389	68.7020251132513	117.965673216206	135.066352699492
CXCR2	19.0970433044417	634.502772972077	77.437734107468	66.2133916568273	19.1846306676542	8.62803800794313	85.6063253217196	2.14320290669981	49.1037787703087	5.39134613891592	128.731684008702	77.2592016003687	25.8976716616539	28.6069832833033	9.63235272409389	36.7612987872618	1.03840213233061	59.8940731756549	53.9532924012103	47.4278795738673
CXCR5	3077.9940384806	365.720348310294	23.4265414106626	74.6066384865659	1350.38483643988	2252.78072387395	2240.82483041205	1645.97983234546	2309.84175335532	2590.00268513521	80.831522517092	1140.49297600544	2485.0974098662	1221.16059890601	3119.81202119263	2702.51245023931	2609.50455854683	682.616275163714	1769.48509824309	2596.16088623908
CXCR6	468.43923870307	3903.95456148097	2969.31412380148	2442.43482745395	1678.65518341974	1480.57132216304	2130.64631911835	787.627068212182	2134.05022535761	435.620768024407	5463.61217013678	2352.11347094456	664.70690598245	1828.1650254486	895.808803340732	1122.89058113818	364.479148448046	1819.7228703074	1069.00675961042	1629.04455927631
CYP27A1	35.9473756318903	0	9.76105892110941	21.4494085648877	45.8299510393961	30.1981330278009	23.7795348115888	36.4344494138968	3.92830230162469	26.9567306945796	24.6985207691115	1.22633653333919	32.3720895770674	8.04571404842904	23.5457511033406	27.8494687782287	4.15360852932246	7.92715674383668	32.0061904074977	36.0864301105512
CYP27B1	10.1101993964691	16.1563206080853	11.062533443924	2.79774894324622	25.5795075568722	4.31401900397156	11.8897674057944	25.7184348803978	9.82075575406173	11.860961505615	33.6798010487883	8.5843557333743	0	8.93968227603227	14.9836597930349	10.0258087601623	10.3840213233061	0.880795193759632	10.059088413785	19.5897763457278
DAPK2	189.84707755592	3081.45096688754	2600.34609658355	2715.681640911	1301.35744695587	1166.51073867391	989.228648162093	165.026623815886	1154.92087667766	188.697114862057	1705.6948131153	1687.43906987472	206.102303640662	1120.14218918684	132.712415309738	564.787226822477	261.677337347315	2179.96810455509	744.372542620089	514.48938929043
DEPDC5	756.018243758192	201.219629391608	342.938536761644	350.65120088686	463.628574468309	565.136489520275	542.173393704224	943.009278947918	471.396276194963	670.683459681141	272.432168483532	204.798201067644	473.711577477752	492.576493409378	549.044105273352	570.357120578123	558.660347193871	392.834656416796	631.893644902311	379.423036590939
DGKA	10535.9511266093	4494.39464188554	3894.01177226125	3384.34363834685	7662.1283260981	9825.60968344563	6966.61104863512	14985.2747236451	8985.99151496648	12336.4782350674	5286.23188461316	6866.2582501661	16504.3703360415	13296.8834173704	11795.3510413599	11626.5962255349	14381.869532779	8251.28937514023	9664.95504048122	9938.20285244581
DHRS11	105.595415918678	290.813770945535	272.008175268249	226.617664402944	179.056552898106	220.877773003344	178.346511086916	221.821500843431	194.450963930422	134.783653472898	263.450888203855	255.077998934551	170.493005105888	223.492056900807	238.668295274771	206.086068958892	144.337896393955	327.655812078583	135.340462294562	168.059660229139
DHX58	139.296080573575	58.7502567566738	184.809382239671	156.673940821788	169.464237564279	202.758893186664	312.304557192199	330.053247631771	177.755679148517	309.463268373774	256.714927994098	138.576028267328	182.362771284146	276.236182329397	242.949340929924	207.200047710021	388.36239749165	128.596098288906	274.338774921409	273.225827979888
DPEP2	222.424386722321	505.252208107394	234.916151368033	270.449064513801	200.372809195499	92.3200066849915	197.370138936187	141.451391842188	134.544353830646	108.905192006102	404.15761258546	185.176816534217	84.1674329003751	87.6088863051162	199.068622964607	86.8903425880734	160.952330511245	75.7483866633283	146.314013291418	109.290331191955
DPP4	293.195782497605	176.250770270021	465.277141906215	587.527278081707	475.352515431876	693.694255838628	503.333486845296	293.618798217875	359.439660598659	293.289229957026	764.157263795842	685.522122136605	207.181373293231	442.514272663597	359.607835032839	350.903306605681	460.012144622462	947.735628485364	360.298257730117	416.540507561791
DUSP2	58147.1267955595	173894.884974079	156851.75727783	151436.554800032	77983.3920383845	78874.0722534129	56447.8597357494	33792.9518313893	98019.9811057147	44757.8773760522	101730.9617279	91436.878262303	52725.5013638222	65279.3479160428	51220.5707410762	71445.0272036678	73195.9279058527	126764.92508108	77819.8513567898	89887.1732419419
EAF2	276.345450170156	99.8754364863454	25.3787531948845	15.8539106783953	126.831724969491	119.066924509615	164.078790199962	218.606696483381	155.167940914175	232.906153201168	49.3970415382229	169.234441600808	266.530204184521	88.5028545327195	273.986921929782	142.589280144531	168.22114543756	73.9867962758091	185.635904363486	191.773600016072
EBI3	1187.38675134088	1379.16227736292	1971.7339020641	1628.2898849693	1224.61892428526	1031.91334575	1605.11859978224	1620.26139746506	869.136884234463	1461.05480364622	3130.7246174907	1552.54205120741	3141.1717586281	1187.18980625709	2080.58818840428	973.617428486874	735.188709690075	723.132854076658	1256.47158914005	1101.15163880196
EFNA5	5.61677744248285	0	0	3.7303319243283	2.13162562973935	0.862803800794313	0	4.28640581339963	0	0	0.748440023306408	0	1.07906965256891	0	0	0	0	0	6.40123808149953	0
EGR2	906.547879216732	804.878517566431	840.101804476817	973.616632249685	772.714290780515	721.303977464045	794.236462707065	1760.6411878539	1238.39730058718	714.892498020251	717.753982350845	648.732026136429	653.916209456761	888.604418237608	968.58657947833	745.251784505399	801.646446159235	560.185743231126	748.030392952374	808.336034476347
ELANE	0	164.500718918687	12.3640079667386	5.59549788649244	3.19743844460903	1.72560760158863	9.51181392463551	0	4.91037787703087	0	10.4781603262897	13.489701866731	0	4.46984113801613	0	4.45591500451659	0	7.92715674383668	10.9735509968563	7.21728602211024
EPHA1	7.86348841947599	24.9688591215864	20.1728551036261	24.2471575081339	22.3820691122632	11.2164494103261	10.3044650850218	11.787615986849	36.3367962900284	14.0174999611814	11.2266003495961	4.90534613335674	16.1860447885337	22.3492056900807	7.49182989651747	13.3677450135498	19.7296405142817	48.4437356567797	6.40123808149953	18.5587354854263
EPN2	117.95232629214	57.2815003377569	54.0111926968054	85.7976342595508	103.383843042359	72.4755192667223	171.212650643439	87.8713191746924	115.884917897928	98.1224997282698	91.3096828433817	133.670682133971	159.702308580199	118.897774271229	123.080062585644	113.625832615173	188.989188084172	172.635857976888	101.505346720921	124.755944096477
ETS1	38369.3300650889	47913.7718979053	61441.9614848153	55257.4067950751	56215.2311074862	59897.5654587428	36514.2683543549	22141.4292291158	46545.4718963756	28581.6824208489	48000.4524547331	40215.2539377919	26136.1460548716	43257.3345972649	31100.7264232716	47454.3808193505	46606.602905395	57899.9528569831	46964.0548787959	49450.7817417788
ETV3	389.80435450831	268.782424661783	519.288334603021	561.414954611409	387.955864612562	402.929374970944	387.606417428897	473.647842380659	490.05571212768	490.612498641349	517.172056104728	392.427690668539	295.665084803882	415.6952258355	552.254889514717	352.01728535681	362.402344183385	527.596321062019	470.948230281751	523.768757033143
FASLG	790.842263901586	10758.6407685659	8073.6972022803	6770.55244265586	4055.41776057912	3443.4499689701	2775.8643636728	708.328560664289	5983.78648094981	808.701920837388	5475.58721050968	4733.65901868926	852.465025529441	2481.65579982656	682.826781996878	1834.7230031097	667.692571088585	6555.75862715294	2948.22736782207	3318.92052931041
FBXL8	33.7006646548971	105.750462162013	65.0737261407294	43.8314001108575	42.632512594787	58.6706584540133	50.7296742647227	71.7972973744438	30.4443428375914	50.6786537058097	74.8440023306408	64.9958362669769	71.2185970695482	47.380316062971	66.356207654869	47.9010862985533	73.7265513954736	19.3774942627119	74.9859318118517	42.27267527236
FCER1A	5.61677744248285	2.93751283783369	13.6654824895532	34.5055703000367	0	4.31401900397156	0	6.42960872009944	0	1.07826922778318	0	0	0	4.46984113801613	11.7728755516703	18.9376387691955	0	0	1.82892516614272	0
FCER2	5159.57175866475	293.751283783369	21.4743296264407	10.2584127919028	1662.66799119669	2108.6924891413	3442.48398955767	7719.81686993273	2153.69173686574	5343.90229289346	35.1766810954012	878.056957870857	5010.12039687746	4037.16051585617	6175.40835755797	3613.74706866295	4062.22914167736	590.132779818953	3100.94261919499	3785.98203902697
FCGR2A	377.447444134848	1430.56875202501	665.053481158254	594.055358949281	368.771233944908	270.920393449414	554.063161110018	275.401573510926	364.35003847569	333.185191385004	1824.69677682102	659.769054936482	429.469721722427	210.082533486758	499.812080239094	228.365643981475	441.320906240511	502.93405563675	520.329209767605	258.791255935667
FCGR2B	4757.41049378298	3905.42331789989	804.311255099415	1092.05467084711	2735.94149577046	2668.65215585681	4502.25859099414	6053.47660997363	2640.8012222672	4693.7059485402	3157.66845832973	2556.9116720122	3025.71130580323	2246.54215596691	4559.31362273778	3699.5234324999	4570.00778438703	1190.83510196302	3163.12607484384	3160.14023682399
FCGR3A	101.101993964691	227.657244932111	232.963939583811	345.98828598145	143.884730007406	74.2011268683109	306.755999069495	23.575231973698	182.666057025548	99.200768956053	863.699786895594	188.855826134235	20.5023233988093	58.1079347942097	189.436270240513	44.5591500451659	90.3409855127635	156.781544489214	206.668543774128	149.500924743712
FCNB	149.406279970044	3914.23585641339	600.630492278932	188.381762178579	189.714681046802	88.8687914818142	188.650976171938	48.2220654007458	211.146248712327	143.409807295164	655.633460416413	290.641758401387	15.1069751359648	12.5155551864452	128.431369654585	110.283896361785	116.301038821029	421.020102617104	165.517727535916	141.252597861301
FES	47.180930516856	327.532681418456	126.243028713015	163.202021689363	99.1205917828799	93.1828104857858	125.238883341034	21.4320290669981	131.598127104427	47.4438460224601	222.286686922003	182.724143467539	33.4511592296363	74.1993628910678	44.9509793791048	120.309705121948	89.3025833804329	91.6027001510017	101.505346720921	86.6074322653229
FFAR2	30.3305981894074	33.7813976350874	27.9817022405136	40.1010681865292	11.7239409635664	40.5517786373327	53.1076277458816	19.2888261602983	24.5518893851543	19.4088461000973	40.415761258546	20.8477210667662	15.1069751359648	20.5612692348742	24.6160125171288	46.7871075474241	16.6144341172898	0	44.8086665704967	41.2416344120585
FLT3LG	249.384918446239	406.845528039966	368.968027217936	439.246584089657	500.932022988748	537.526767894857	389.984370910056	295.762001124574	351.58305599541	282.506537679194	467.026574543198	580.057180269435	134.883706571114	285.175864605429	210.841498516277	366.499009121489	373.824767639021	534.642682612096	306.344965328906	491.806490363798
FLVCR2	50.5509969823457	55.8127439188401	100.864275518131	111.909957729849	45.8299510393961	31.9237406293896	69.7533021139937	87.8713191746924	61.8707612505889	76.5571151726061	75.5924423539472	139.802364800667	75.5348756798239	39.334602014542	139.133983792467	88.0043213392026	51.9201066165307	63.4172539506935	141.741700376061	73.2039010814039
FOSB	22162.6804325488	29611.5981617825	42066.9102636745	39674.8777641747	35168.6254522547	43315.3392112769	37272.0428636842	41952.1252971955	41141.1100049154	33727.1831758302	35270.9845383378	55984.7154200005	24369.7090336163	31053.7743222533	40181.8945192646	34621.3456063427	35917.2913551836	53911.7122196395	29441.1228619825	38209.3432419119
FOXP3	338.130002037468	436.220656418303	445.104286802589	394.482600997717	505.195274248226	790.328281527591	634.91357946942	576.52158190225	593.173647545329	346.124422118402	495.467295428842	1019.08565920486	524.427851148491	797.419659022078	509.444432963188	945.767959708645	325.019867419482	819.139530196457	368.528420977759	812.460197917553
FPR1	0	77.8440902025928	5.20589809125835	0	0	3.45121520317725	3.96325580193146	0	0	0	6.73596020975767	12.2633653333919	0	0	0	0	0	11.4503375188752	8.23016324764226	1.03104086030146
FRK	48.3042860053525	2.93751283783369	49.4560318669543	7.46066384865659	37.3034485204387	50.0426204460701	11.8897674057944	63.2244857476445	8.83868017865556	51.7569229335929	15.7172404894346	26.9794037334621	133.804636918545	53.6380936561936	36.3888880687991	8.91183000903317	49.8433023518695	0	56.6966801504244	7.21728602211024
FRMD8	620.092229650107	982.598044255369	931.205021073838	907.403240592858	698.107393739638	791.191085328385	1101.78511293695	722.259379557838	735.574605979224	642.648459758778	1376.38120286048	967.579524804618	642.046443278503	926.151083796943	885.10618920285	841.053957102505	700.921439323165	1293.8881396329	887.028705579221	785.653135549715
FZD2	3.37006646548971	1.46875641891684	0.650737261407294	9.32582981082074	1.06581281486968	8.62803800794313	3.96325580193146	11.787615986849	11.7849069048741	4.31307691113274	4.49064013983845	3.67900960001756	9.71162687312021	3.57587291041291	2.14052282757642	5.56989375564573	10.3840213233061	0	2.74338774921409	1.03104086030146
FZD3	80.8815951717531	14.6875641891684	33.8383375931793	4.66291490541037	26.6453203717419	34.5121520317725	36.4619533777694	61.0812828409447	50.0858543457148	59.3048075280752	26.1954008157243	30.6584133334796	71.2185970695482	16.0914280968581	52.4428092756223	24.5075325248412	41.5360852932246	12.3311327126348	41.1508162382113	27.8381032281395
GAL3ST4	8.98684390797257	7.34378209458422	7.15810987548023	2.79774894324622	0	0	0	0	0.982075575406173	6.46961536669911	0	1.22633653333919	1.07906965256891	1.78793645520645	0	0	3.11520639699184	0	8.23016324764226	0
GFI1	406.654686835759	847.472453715019	1401.0373238099	1232.8747009905	818.544241819911	930.965301057064	489.065765958342	223.964703750131	1050.82086568461	299.758845323725	1210.97595770977	1054.6494186717	521.190642190785	590.912998445733	379.942801894815	447.819457953917	358.248735654062	1716.66983263752	591.657291247171	971.240490403979
GIPR	17.9736878159451	4.40626925675053	10.4117961825167	13.056161735149	19.1846306676542	21.5700950198578	14.2677208869533	18.2172247069484	17.6773603573111	11.860961505615	17.2141205360474	31.8847498668188	11.869766178258	17.8793645520645	25.686273930917	40.1032350406493	10.3840213233061	5.28477116255779	20.11817682757	24.7449806472351
GNG7	8.98684390797257	7.34378209458422	50.1067691283616	72.7414725244018	31.9743844460903	29.3353292270066	35.6693022173831	1.07160145334991	16.6952847819049	17.252307644531	14.9688004661282	29.4320768001405	14.0279054833959	16.0914280968581	20.334966861976	12.2537662624206	3.11520639699184	0	16.4603264952845	16.4966537648234
GPC4	22.4671097699314	0	11.062533443924	29.8426553946264	34.1060100758296	53.4938356492474	15.8530232077258	20.3604276136482	2.94622672621852	33.4263460612787	78.5862024471728	9.81069226671349	45.3209254078943	23.2431739176839	0	4.45591500451659	20.7680426466123	65.1788443382127	17.3747890783559	13.403531183919
GPR171	1837.80957918039	3671.89104729211	6094.15445307931	6227.78914766609	3809.21500034422	3015.49928377612	3286.33171096157	2862.2474818976	4065.79288218156	2408.85345486763	4443.48841837014	3805.32226295149	3245.84151492729	2961.71673804949	2033.4966861976	1989.56604951666	1557.60319849592	4802.97619157127	2361.14238949026	1907.42559155771
GPR18	702.097180310357	1941.69598580807	1328.15475053229	1332.66107996628	1189.44710139456	1213.1021439168	856.063253217196	396.492537739466	904.491604949086	618.926536747548	1242.41043868864	1055.87575520504	531.981338716474	725.008232586217	569.379072135328	871.131383382992	827.6064994675	1075.45093158051	970.244800638715	976.395694705486
GPR183	5731.3597023095	16151.9143388285	10545.1973211052	8458.52763841441	8848.37798904805	8735.02567924162	6145.42444647492	3704.52622423063	9093.03775268576	4192.31075762102	14657.4494164327	8413.89495524015	5700.72497452156	6973.84614353277	5106.21720518355	7137.26185848444	5170.20421687413	11598.3111114268	7903.70010548578	7868.90384582077
GPR19	80.8815951717531	77.8440902025928	37.7427611616231	48.4943150162679	61.8171432624412	69.024304063545	72.9239067555389	140.379790388838	21.6056626589358	51.7569229335929	57.6298817945934	76.0328650670295	152.148821012217	57.2139665666065	69.5669918962337	57.9268950587156	73.7265513954736	59.0132779818953	51.2099046519963	40.2105935517571
GPR65	575.158010110244	781.378414863761	535.556766138203	595.920524911445	493.47133328466	496.11218545673	580.220649402766	388.991327566016	437.023631055747	348.280960573969	684.822621325363	486.855603735657	618.306910921987	269.084436508571	494.460773170153	450.047415456175	307.367031169862	632.410949119415	377.673046808472	487.682326922592
GRAP2	385.310932554324	555.189926350567	499.766216760802	666.796831473683	623.50049669876	785.151458722825	443.091998655937	425.425776979913	508.715148060398	359.0636528518	736.464982933505	582.509853336113	255.739507658832	478.273001767726	314.656855653734	582.610886840544	592.927617560781	674.689118419878	596.229604162528	574.289759187915
GZMA	413.394819766738	20127.8379648364	9276.25966136098	9222.31309992063	5283.23412330898	4230.32703529452	3065.18203721379	293.618798217875	4802.34956373619	357.985383624017	8338.37029965669	8619.91949284114	480.185995393166	1514.38217755987	388.50489320512	1790.16385306454	506.74024057734	7809.13018787289	3903.84076713164	2641.52668409235
